tweet,label
b'\xe2\x9c\x8d\xef\xb8\x8f\xf0\x9f\x93\x90 Non-random measurement error in R | Introducing two R packages useful for handling measurement error in the inp\xe2\x80\xa6 https://t.co/brGYgNFlGD',Covid
b'RT @remap_cap: We are very pleased to share the results of @remap_cap Interleukin-6 Receptor antagonists in critically ill patients with Co\xe2\x80\xa6',Covid
b'RT @stylistmyntra: 20 Best Lucrative #Business Ideas For 2021\nhttps://t.co/bGdXk7HWOW\nThere is nothing hidden after COVID-19 and p... https\xe2\x80\xa6',Covid
"b'RT @PublicHealthDMC: COVID-19 Vaccination Appointments for our Wednesday, March 3 clinic are still available by phone, and for our Thursday\xe2\x80\xa6'",Covid
"b'Australia moves closer to pre-pandemic life, Covid-19 reined in for now - Reuters https://t.co/blBOaseTld'",Covid
"b""@HannZiq When they're not exposed directly &amp; daily to Covid-19?""",Covid
"b'RT @vlasto: As Biden\xe2\x80\x99s son-in-law invests in COVID-19 response, questions of family and ethics could resurface - ABC News https://t.co/AYz2\xe2\x80\xa6'",Covid
"b'RT @robinmonotti: ""Every year, you need to go to get your flu vaccine. It\'s going to be the same with Covid. In a year, you will have to go\xe2\x80\xa6'",Covid
b'RT @TorontoStar: NEW #StarExclusive from @robertbenzie: Sons of the Ontario bureaucrat fired after the alleged theft of $11 million in COVI\xe2\x80\xa6',Covid
b'It\xe2\x80\x99s happening gradually \xe2\x80\x94 in many cases just in time to save businesses from financial ruin \xe2\x80\x94 but it\xe2\x80\x99s met with a\xe2\x80\xa6 https://t.co/RarpJgTm1d',Covid
b'COVID-19 public health measures and advice | COVID-19 (coronavirus) in Ontario https://t.co/8sFqVk4zuY',Covid
"b'@WillyDiBa7 @news18dotcom He said, that BTS is just like an abbreviation for Covid-19 and that he hopes there will\xe2\x80\xa6 https://t.co/mrOGLThMO6'",Covid
"b'Philly - US - Worldwide - URGENT action tomorrow, Mumia Abu-Jamal has COVID-19, action tomorrow https://t.co/rtutoyjfUe'",Covid
"b""\xe2\x80\x9cIt feels pretty cool,\xe2\x80\x9d said sixth grader Henry Turcotte about participating in Moderna's #COVID19 vaccine study. \n\nhttps://t.co/bGUy0wmGq9""",Covid
"b""@JustinTrudeau @MarcGarneau @KirstenHillmanA @SecBlinken We're committed  to a canada free of covid-19\nBelieve in t\xe2\x80\xa6 https://t.co/i9DofEFaWQ""",Covid
b'Thank you HE Ronald Galharague for the invitation. We discussed mostly on the COVID-19 vaccine rollout. France have\xe2\x80\xa6 https://t.co/F7fzxJ2ssO',Covid
"b'RT @welosthim: The data shows the ability of the drug Ivermectin to prevent COVID-19, to keep those with early symptoms from progressing to\xe2\x80\xa6'",Covid
b'Murakami to host a show on radio amid COVID-19 lockdown Japanese novelist Haruki Murakami is all set to host a https://t.co/vqkbH0KvAA #news',Covid
"b'RT @jamaaltbailey: @NYGovCuomo- as you\xe2\x80\x99ve noted- vaccine equity is critical. That\xe2\x80\x99s why the entire Bronx Delegation- Federal, State and Cit\xe2\x80\xa6'",Covid
b'RT @GYamey: Thx to @nature for asking me to write this piece &amp; to the editors who did such great editing.\n\nI argue that rich nations should\xe2\x80\xa6',Covid
b'RT @aequius: Is Covid-19 actually harming the buy-to-let market?\n\nhttps://t.co/ZL4prFaNR6\n\n#RealEstateInvesting #PropTech #Dubai #London #V\xe2\x80\xa6',Covid
"b'RT @BGDNbusiness: Warren County Emergency Management Director Ronnie Pearson reports that nearly 35,000 county residents have received a CO\xe2\x80\xa6'",Covid
"b""Come on you're going to have to face us sooner or later and it might as well be now https://t.co/FhdrwD67jg""",Covid
b'Biden\xe2\x80\x99s big COVID-19 aid package: What\xe2\x80\x99s in the bill? \n \nThe Biden administration\xe2\x80\x99s $1... https://t.co/FAvYcIwEzF https://t.co/js5e9i9WSJ',Covid
b'ROYAL RECORD-3  The fact that Harry &amp; Meghan spent time near Victoria awhile &amp; left at start of COVID-19 made sense\xe2\x80\xa6 https://t.co/wzqWos73CB',Covid
"b'RT @ALZ_WA: This week on the ALZW Blog, read \xe2\x80\x9cLooking Through the Window,\xe2\x80\x9d a poem by local poet, Bill Jones. The poem inspired by families\xe2\x80\xa6'",Covid
b'Is there going to be a COVID-19 after movie kinda like a festival video recap?',Covid
b'Brazil signs COVID-19 vaccine deal with Bharat\xc2\xa0Biotech https://t.co/eThj0Yx7yz',Covid
"b""Racism against Asians is only growing - it's insidious, and COVID-19 jokes is just one way it manifests itself. Hol\xe2\x80\xa6 https://t.co/V9o5DyBelP""",Covid
"b'RT @News_8: Wearing masks will likely be part of our new normal until at least 2022, even as more Americans get vaccinated across the Unite\xe2\x80\xa6'",Covid
"b'Why Japan took so long to start Covid-19 vaccinations, even with the Olympics looming - CNN https://t.co/reXLPRPko1'",Covid
b'FDA Panel Recommends Johnson &amp; Johnson Vaccine For COVID-19  If approved as expected by the Food and Drug Administr\xe2\x80\xa6 https://t.co/cgcLL4F4Qz',Covid
"b'KQED: Your COVID-19 Vaccine Questions, From Side Effects to Safety.\nhttps://t.co/0Xb1DAdkgp\n\nvia @GoogleNews'",Covid
b'RT @malaymail: Pharmaniaga says arrival of Sinovac brings Malaysia one step closer to locally manufactured Covid-19 vaccines | Malay Mail h\xe2\x80\xa6',Covid
"b'RT @CP24: Starting Monday, York Region residents 80 and over can book COVID-19 vaccine appointment https://t.co/ZD0vptiBiQ https://t.co/wmf\xe2\x80\xa6'",Covid
b'RT @WakeAustralia: Forty-six nursing home residents who had received their first dose of Pfizer-BioNTech\xe2\x80\x99s fast-tracked vaccination against\xe2\x80\xa6',Covid
b'RT @rbarwanda: UPDATE: \nThe Ministry of Education (@Rwanda_Edu) announces updated school year calendar 2020 - 2021 taking into account the\xe2\x80\xa6',Covid
"b'Say ... has your scientific #research, work life, career, grad program, or professional development been impacted b\xe2\x80\xa6 https://t.co/V57n6uwoSx'",Covid
"b""@Kurt1775 @Crystal5mom To paraphrase Biden, if you don't help with Covid-19, you ain't a Covid-19 bill.""",Covid
"b'Pelosi in House debate on $1.9T COVID-19 relief bill: ""It is therefore inevitable to all of us that the $15 minimum\xe2\x80\xa6 https://t.co/m6uiW1jcva'",Covid
"b'RT @rhymeswithstan: covid 19? how about ""anne hathaway""!!\n\n#annhathawayarmy'",Covid
b'NAB Asks Gov\xe2\x80\x99t To Include Media On Priority List For COVID-19 Vaccine\n@Nab_Uganda @OPMUganda @MinofHealthUG\xe2\x80\xa6 https://t.co/6xbCtOivE6',Covid
"b""RT @Pondleg: Yet it is so contagious we need to wear masks to walk past people in shops when we haven't even got it. WAKEY WAKEY! \n\nOnly a\xe2\x80\xa6""",Covid
b'RT @sntvnews1: Somali health minister announces that first doses of Covid-19 vaccination will arrive to the country in early of March 2021.\xe2\x80\xa6',Covid
b'BTS brings us hope and comfort during the COVID-19. We should be grateful for the existence of BTS in this difficul\xe2\x80\xa6 https://t.co/3zf1fwOHTu',Covid
"b""RT @RightSkeptic: @alykatzz @guypbenson Let's say it out loud: some Democratic politicians have personally benefitted from COVID-19, as it\xe2\x80\xa6""",Covid
"b""@RohitMixLyrics (1/2) Thanks for the follow up \xe2\x80\x93 since you've already sent your counter notification, it's best to\xe2\x80\xa6 https://t.co/jcX0hnYugI""",Covid
"b'The global impacts of the coronavirus disease 2019 (COVID-19) are already starting to be felt, and will significant\xe2\x80\xa6 https://t.co/iTGRlRLFHU'",Covid
b'RT @kazinform_eng: Kazakhstan reports over 800 new COVID-19 cases\n\nhttps://t.co/WBpJ9K1isZ https://t.co/7k7vcwBsCp',Covid
"b'CNN: Arthritis drugs can help critically ill Covid-19 patients, study suggests.\nhttps://t.co/K98EWwcoj4\n\nvia @GoogleNews'",Covid
"b'RT @JohnsHopkins: ""Take whichever [COVID-19 vaccine] is available,"" says @JohnsHopkinsIH professor Anna Durbin.\n\n""We\xe2\x80\x99re really looking for\xe2\x80\xa6'",Covid
"b'We all have layers and its apart of the plan ! We know this ,we are all so much alike it smells great ! Its going t\xe2\x80\xa6 https://t.co/ZC2bMWnm3Q'",Covid
"b'RT @GovCanHealth: Health Canada has authorized the #COVID19 vaccine manufactured by AstraZeneca, and the Serum Institute of India\xe2\x80\x99s version\xe2\x80\xa6'",Covid
"b'RT @DrIanWeissman: The Queen has urged the public to ""think about other people"" and get a COVID-19 vaccination when they are offered one.\nT\xe2\x80\xa6'",Covid
b'RT @Sensus_Fidelium: NYC Restaurant Fires Woman for Refusing to Get COVID-19 Vaccine | NBC Ne... https://t.co/ZvRGVgXE8T',Covid
"b""RT @jaketapper: According to Johns Hopkins University's tally of cases in the United States, there have been at least 28,484,429 cases of c\xe2\x80\xa6""",Covid
b'VA Nurses Lead the Way!\nFour Florida VA nurses \xe2\x80\x93 The Vaccinators \xe2\x80\x93 continued providing Veterans with the COVID-19 v\xe2\x80\xa6 https://t.co/ZRLYf3D6D0',Covid
b'Health News FDA Panel Greenlights First Single-Shot COVID-19 Vaccine from Johnson Johnson https://t.co/LOLJCpg7mp',Covid
b'Please use the link below to check you have all of the paperwork you need to cross the border between Great Britain\xe2\x80\xa6 https://t.co/6yWx20iO1C',Covid
b'Carnival cruise ship named for demolition amid Covid-19 crisis(CNN)-DSP:HOW DID I KNOW+SAY WTF WAS GOING 2 HAPPEN M\xe2\x80\xa6 https://t.co/OreqH9PliC',Covid
"b""RT @_hariyaali_: Somethings which are\ncommon between climate change and COVID-19:\n\xe2\x80\xa2 It's lethal\n\xe2\x80\xa2 It's there but most people\ndon't seem to\xe2\x80\xa6""",Covid
b'#Coronavirus #Global Cases by the Center for Systems\nScience &amp; Engineering #CSSE @ Johns #Hopkins Uni\n#JHU\n\nStand:\xe2\x80\xa6 https://t.co/Ic8PIqBF6G',Covid
"b'RT @DavidEggert00: A Michigan HOSPITAL got dinged for lack of COVID-19 protocols. McLaren Port Huron Hospital was fined $6,300 for not cond\xe2\x80\xa6'",Covid
b'I have a new requirement: all health care givers and their staff must have had a  COVID-19 vaccine before I will continue with them.',Covid
b'RT @ConsumerCouncil: Airline vouchers update: Some airlines have extended the expiry date on vouchers offered to consumers following flight\xe2\x80\xa6',Covid
"b'Got my 2nd Moderno Covid 19 vaccine this afternoon at 3 pm in beautiful Waller TX, the Waller ISD Football stadium\xe2\x80\xa6 https://t.co/2v3xqobVXZ'",Covid
b'@DrRPNishank @narendramodi @PMOIndia @EduMinOfIndia @cbseindia29 please #cancelboards2021 its an honourable request\xe2\x80\xa6 https://t.co/mvmsRxP5x6',Covid
b'RT @jjchamie: \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd COVID-19 in Mexico\n\nSince December 29 Mexico City started using ivermectin treatment in COVID-19\n\nHospital Occupancy is dr\xe2\x80\xa6',Covid
b'RT @AdamsonAshley: Some more interesting insight here on the broader Covid-19 learnings from the @NFL season. Not sure any other setting co\xe2\x80\xa6',Covid
b'Hearing family members / friends give their bad takes surrounding Covid-19 is so heartbreaking lmfao it was easy to\xe2\x80\xa6 https://t.co/vVfhwOkSTp',Covid
b'RT @mediamasterLV: Artificial Intelligence and Machine Learning for COVID-19 https://t.co/ErdgX05qho',Covid
b'Should we criminalize COVID-19 vaccine disinformation? - Polls and Trends \n\nhttps://t.co/JxSq3wNjnH \n\n#vaccine\xe2\x80\xa6 https://t.co/pWO84OKdXo',Covid
"b'RT @YoloCountyCA: PRESS RELEASE: Yolo County residents are invited to attend a COVID-19 Community Summit, entitled Moving Forward in 2021,\xe2\x80\xa6'",Covid
b'Come on get your ass out of hiding and faces so we can shove this turkey baster up your f****** ass https://t.co/FhdrwD67jg',Covid
"b""RT @AP: BREAKING: U.S. expert panel endorses Johnson &amp; Johnson's one-dose COVID-19 vaccine; FDA will make final decision soon. https://t.co\xe2\x80\xa6""",Covid
b'RT @vikrams61267500: @myogiadityanath very happy to up si notification but age reckoning date is a bit worrying. Sir plz give age relaxatio\xe2\x80\xa6',Covid
b'Bengaluru Buzz: Six COVID clusters in city| BWSSB helpline to stop manual scavenging | BMTC fare may rise\xe2\x80\xa6 and more\n\nhttps://t.co/c5g2Vc09i6',Covid
"b""RT @ravinandi686: ICRISAT'S New  study fills a critical  gap in understanding \n COVID-19 pandemic impact on food value chains and offer sol\xe2\x80\xa6""",Covid
b'Artificial Intelligence and Machine Learning for COVID-19 https://t.co/ErdgX05qho',Covid
"b'RT @SchoolEduPunjab: NOTIFICATION:\nSchools in 7 districts, mentioned below, to continue hold classes with 50% attendance on alternate days\xe2\x80\xa6'",Covid
b'@soakupthesun121 @wfaa @POTUS @GovAbbott He is so \xe2\x80\x9cinterested\xe2\x80\x9d in helping Americans that 9% of a 1.9 trillion dolla\xe2\x80\xa6 https://t.co/vb8gk65gjk',Covid
b'@JudiciaryGOP @KamVTV Absolutely nothing. What a stupid question. Time is of the essence. People are starving and d\xe2\x80\xa6 https://t.co/0n72XlMzAe',Covid
"b'@SewaHerself @BigMan_Xander Someone should please help me with any amount to feed my children,This is worst thing I\xe2\x80\xa6 https://t.co/eiTe517WAL'",Covid
"b'Bank of America, JPMorgan give U.S. staff paid time off for COVID-19 vaccinations - memo | Reuters $BAC $JPM https://t.co/ut6L3oC35J'",Covid
"b'RT @sjfrankdennis: ""I\xe2\x80\x99m a Filipino priest of the Dominican order. I\xe2\x80\x99m also a molecular biologist who has spent the last 20 years using yeas\xe2\x80\xa6'",Covid
b'COVID-19 outbreak at Kelowna hospital claims life - Kelowna News https://t.co/q8yq2GZ4fh',Covid
"b'RT @RepMcGovern: I\'m sick and tired of House Republicans coming up to the Rules Committee and making this pandemic about ""red states vs. bl\xe2\x80\xa6'",Covid
"b""RT @aswagalmal: Airport robots give hi-tech boost to #Kenya's #COVID19 fight. \n\nhttps://t.co/herMz04dNn""",Covid
b'RT @Eater: Los Angeles County and Seattle are among the cities mandating hazard pay for grocery workers. The grocery chains themselves are\xe2\x80\xa6',Covid
"b'Pfizer COVID-19 Vaccine Reduces Transmission After 1 Dose, Study Finds - HuffPost https://t.co/h8JYee6LEQ'",Covid
b'Five strategies schools are using to address Covid-19 learning loss.  https://t.co/RpL4Bqx8zI',Covid
b'RT @nobertyoung06: @JustinTrudeau @MarcGarneau @KirstenHillmanA @SecBlinken Compliance to Covid-19 measures are the only known requirements\xe2\x80\xa6',Covid
b'Add your phone to the fight and help prevent the spread of COVID-19 with the COVID Alert SA app.\n\nDownload the app\xe2\x80\xa6 https://t.co/YjsV28t9mp',Covid
"b'India records 16,488 new COVID-19 cases, 113 deaths\nhttps://t.co/p627uNj0jE'",Covid
b'@IMA\nIndian Medical Association\n\nThe Indian Medical Association on Monday expressed shock and dismay at what it cal\xe2\x80\xa6 https://t.co/yHKPwouhv5',Covid
"b'RT @McKinsey: Three @McKinsey_MGI experts outline the ways COVID-19 has reshaped our work lives, including jobs lost and gained, the need f\xe2\x80\xa6'",Covid
"b""RT @DrIanWeissman: The governor of Brazil's capital city, Brasilia, decreed a 24-hour lockdown for all but essential services on Friday to\xe2\x80\xa6""",Covid
b'RT @EddieRDMD: Journal mBio: A leaky gut may be explain the link between poor gut health and severity of COVID-19 infection\nJournal: https:\xe2\x80\xa6',Covid
"b'RT @SteveGuest: REMINDER: ""Biden HHS nominee moved mother out of care facility as she directed nursing homes to take COVID patients"" -- Fox\xe2\x80\xa6'",Covid
"b'...sorry! \xe2\x80\x94but, I\xe2\x80\x99m Not sure how a level headed person could possibly think this COVID-19 Pandemic is a conspiracy?\xe2\x80\xa6 https://t.co/n4Z8ouUc2Y'",Covid
b'RT @CNNSitRoom: Rep. Pramila Jayapal believes Senate Democrats should disregard the parliamentarian ruling that struck the $15 minimum wage\xe2\x80\xa6',Covid
"b'RT @NationBreaking: KENYA RECORDS 410 new Covid-19 cases, raising the total number to 105,467; Health ministry says 7,180 samples tested in\xe2\x80\xa6'",Covid
"b""RT @AskAllegraBlog: Caregiving for a loved one with Alzheimer's or dementia can be difficult, especially during this time. Learn how to cop\xe2\x80\xa6""",Covid
"b'RT @POTUS: I know folks have a lot of questions about COVID-19 mutations, our vaccination progress, and much more. @CDCDirector Dr. Walensk\xe2\x80\xa6'",Covid
"b'RT @laurenboebert: A bill that sends 90% of the money to Democrat pet projects and 10% to COVID-19 relief cannot, by definition, be classif\xe2\x80\xa6'",Covid
"b'Covid-19 vaccines allegedly stolen, expired and inappropriately administered in Tennessee county, state investigati\xe2\x80\xa6 https://t.co/UzauJYLToW'",Covid
b'@ivanik_oksana Really beautiful. Such amazing skill shown here. Lovely choice of subject. I\xe2\x80\x99d hang that on my wall\xe2\x80\xa6 https://t.co/bneW95hft4',Covid
b'RT @Mercyfoundme2: @JustinTrudeau @MarcGarneau @KirstenHillmanA @SecBlinken We will adhere to all Covid-19 measures. We will do everything\xe2\x80\xa6',Covid
b'RT @NBCLA: Family members told officers the man and woman were quarantining in their home after testing positive for COVID-19. Both were in\xe2\x80\xa6',Covid
b'RT @adammanross: New Rumors are suggesting that Bernie Sanders May ignore the senate parliamentarian and keep the $15 minimum wage in the C\xe2\x80\xa6',Covid
b'RT @AlArabiya_Eng: A group of #Russian diplomats and their family members returned to Russia from #NorthKorea on a hand-pushed rail trolley\xe2\x80\xa6',Covid
b'Covid-19: How would an NHS vaccine passport app work? \xe2\x81\xa6@RuthEdwardsMP\xe2\x81\xa9 and her government would give the contract t\xe2\x80\xa6 https://t.co/srY9F8vNPc',Covid
"b'#Uncategorized Scariolo steps in as Raptors defeat Rockets with Nurse, Siakam in COVID-19 protocol https://t.co/pxIkbKPTks'",Covid
b'PowerAfricaSolar - 410 Test Positive for Covid-19 As Six Die https://t.co/hsG1L5UunY https://t.co/jMxvWJ1vyd',Covid
"b'#Uncategorized Scariolo steps in as Raptors defeat Rockets with Nurse, Siakam in COVID-19 protocol https://t.co/GxNVDKccrS'",Covid
b'RT @mhdksafa: My little Zorro have been diagnosed to have COVID-19. Please pray for a quick recovery. https://t.co/iEGbbNvaSF',Covid
"b""We Dr Fosse Kentucky women want to know we're in a f*** you are so we can shove this turkey baster up your f******\xe2\x80\xa6 https://t.co/Uw3ZlPKkZ5""",Covid
b'RT @Khairykj: One million people have registered for their COVID-19 vaccine on MySejahtera. More frontliners are receiving their jabs. It\xe2\x80\x99s\xe2\x80\xa6',Covid
b'RT @npr_ed: The COVID-19 relief bill working thru Congress has a sneaky-big idea at the center of it: \n\nA monthly cash benefit that could c\xe2\x80\xa6',Covid
b'RT @ResetTheMatrix1: World Economic Forum shouted down on Twitter for suggesting Covid-19 lockdowns \xe2\x80\x98improved cities all over the world\xe2\x80\x99 \xe2\x80\x94\xe2\x80\xa6',Covid
b'RT @PawadeHarish: Owing to increase in Covid 19 Cases and many students from medical fraternity are getting positive So it is unfavorable t\xe2\x80\xa6',Covid
"b'RT @ZeroXdropout: ""As we enter a new year, we must think about what is happening in our schools, and what impact this will have on learner\xe2\x80\xa6'",Covid
b'RT @Revive_RVV: Revive Therapeutics Provides Update on FDA Phase 3 Clinical Trial for Bucillamine in COVID-19 w/ Planned Completion &amp; Emerg\xe2\x80\xa6',Covid
"b""Walmart to administer 1,200 COVID-19 vaccine doses in Prince William next  week due to county's \xe2\x80\x98low\xe2\x80\x99 vaccination r\xe2\x80\xa6 https://t.co/4GsnQgEWck""",Covid
"b'RT @blades_robin: \xe2\x80\x9cIf the consequence is \xe2\x80\x98going down to the hole\xe2\x80\x99 people aren\xe2\x80\x99t going to report their symptoms,\xe2\x80\x9d says @AmendatUCSF research\xe2\x80\xa6'",Covid
b'RT @SenMarkKelly: The Continued Funding for Senior Services During COVID-19 Act will address some of the most difficult issues seniors face\xe2\x80\xa6',Covid
"b""'A Very Concerning Shift': CDC Head Warns Of Recent Uptick In COVID-19 Cases - NPR https://t.co/E3VbvxhEdU""",Covid
"b'The authors estimate that among the 906,849 total COVID-19 hospitalizations of U.S. adults as of November, 30% were\xe2\x80\xa6 https://t.co/r5BQ7bumOK'",Covid
"b'RT @AdamShawNY: The Biden administration is preparing to open a new tent facility in Texas to hold migrants crossing the border, as officia\xe2\x80\xa6'",Covid
"b'""This isn\'t the COVID-19 vaccine, it\'s black tar heroine!""'",Covid
b'RT @UBwomenshoops: \xf0\x9f\x9a\xa8 SCHEDULE UPDATE \xf0\x9f\x9a\xa8\n\nTomorrow\xe2\x80\x99s game against Ohio will not be played due to roster issues with Ohio related to COVID-19.\xe2\x80\xa6',Covid
"b'RT @FredHahnCUPE: ""The precautionary principle was not sufficiently exercised and people died who didn\xe2\x80\x99t have to die."" - @DrVivianS \n\nhttps\xe2\x80\xa6'",Covid
b'RT @mcshap: I finally got the Covid-19 Vaccine call. It was a robocall vaguely informing me that they are aware that I signed up weeks ago.\xe2\x80\xa6',Covid
b'Botswana expects to welcome multiple COVID-19\xc2\xa0vaccines https://t.co/BLtYCyWRG1',Covid
"b'RT @HPPublicHealth: Huron Perth region will move to the Yellow-Protect level of the COVID-19 Response Framework at 12:01 a.m. on Monday, Ma\xe2\x80\xa6'",Covid
b'RT @africanews: Somalia struggles against COVID-19 https://t.co/9DgxuWhZ5y',Covid
"b""RT @COPRPOSTMARCH18: @JustinTrudeau @MarcGarneau @KirstenHillmanA @SecBlinken We're committed  to a canada free of covid-19\nBelieve in the\xe2\x80\xa6""",Covid
b'Taylor Swift Officially Cancels Tour Postponed Last Year Due To The COVID-19\xc2\xa0Pandemic https://t.co/LyW9MBekM3 https://t.co/fdHSawxola',Covid
b'RT @hugomartin: Hotel workers allege luxury Santa Monica hotel violates COVID-19 safety rules https://t.co/d9S6GCIFq6',Covid
"b""@risahontiveros The Philippines' Covid-19 vaccination rollout was hampered by the over-emphasis on trying to get Si\xe2\x80\xa6 https://t.co/f3SaIvqEkD""",Covid
"b'RT @SyLicoNgaAko: LOOK: Healthcare workers from the Philippine General Hospital stage a protest and demand a free, safe, and effective COVI\xe2\x80\xa6'",Covid
"b""RT @abc13houston: He's become a go-to expert in the fight against COVID-19 in the Houston area and now, he's got his own sandwich!\xe2\x80\x8b  https:\xe2\x80\xa6""",Covid
b'COVID 19 so strong it moving almost everybody \xe2\x80\x9cNavel\xe2\x80\x9d out of place! \xf0\x9f\x98\xb3',Covid
b'RT @stephwithluv: This isn\xe2\x80\x99t just an issue w BTS it\xe2\x80\x99s about how normalized racism is against Asians. Hello??? The violence against Asians h\xe2\x80\xa6',Covid
"b'RT @WebMD: Heart damage was found in more than half of hospitalized COVID-19 patients after they were discharged, a new study finds. https:\xe2\x80\xa6'",Covid
b'RT @JournalofEthics: The #COVID19 Resource Center link on our homepage has the following resources aimed to promote ethical reflection and\xe2\x80\xa6',Covid
b'@HedyFry @erinotoole This is why I laugh when people complain about how the federal Liberals have handled covid-19.\xe2\x80\xa6 https://t.co/jtK1LAlBtK',Covid
"b'Report from an employee at https://t.co/fklfyuG6zj in SPARKS, NV on Dec 02: ""1. Failure to comply with the mandate\xe2\x80\xa6 https://t.co/Xgg4PaX0Oh'",Covid
b'@Kittzillaa ikr- due to coronavirus everything so much harder. im lucky to be where i am cus there hasnt been any n\xe2\x80\xa6 https://t.co/Xbn6ifCJUv',Covid
"b""RT @CMTMosqueda: I am outraged if it's true that the City chose to not pursue 100% FEMA reimbursement for our response to the COVID-19 cris\xe2\x80\xa6""",Covid
b'RT @IAFFNewsDesk: KCK fire chief met with union while awaiting COVID-19 test result https://t.co/TeSqhCr4H2',Covid
b'RT @ETNOWlive: COVID-19 Vaccination drive is all set for a big ramp up from Monday! Check out these details\xf0\x9f\x91\x87\n\n@mohfw_india @drharshvardhan\xe2\x80\xa6',Covid
"b'After two weeks of hospitals, local health departments and pharmacies canceling COVID-19 vaccine appointments due t\xe2\x80\xa6 https://t.co/l9eyVZnXEe'",Covid
"b'RT @TrussLexx: Just produced this piece via @attn | It was a pleasure interviewing CNA, Mignon Ivory &amp; Dr. Nunez-Smith of the Biden-Harris\xe2\x80\xa6'",Covid
"b'RT @indiatvnews: Assam govt says COVID-19 tests at airports, railway stations will continue\nhttps://t.co/032afja7ih'",Covid
b'Thank you so much @SenatorDurbin @ChuckGrassley for introducing the Covid 19 Bankruptcy Relief Act!  This will save\xe2\x80\xa6 https://t.co/D9FIwThj1e',Covid
b'RT @africanews: Mayotte Abandoned by France During COVID-19 Pandemic? https://t.co/xlJvHW0fqY',Covid
"b""@SmileyNews @UN CONGRATULATIONS MR.RORY MOORE:\nIt'sglad to know that as an young champion you have served the vulne\xe2\x80\xa6 https://t.co/7K5AeMBbfY""",Covid
"b""@CarmenYEG They've been the nastiest opposition in memory; they have used covid-19 as a political weapon and have m\xe2\x80\xa6 https://t.co/7sNkUF4q5i""",Covid
b'RT @Wallemaltese: @reallygraceful Cdc database of vaccine deaths. https://t.co/9PfvozwnLO',Covid
"b'RT @YellowDogTweets: COVID-19 vaccines are finally rolling in my town, you know what that means https://t.co/Cjmb5wgj74'",Covid
b'RT @QuancyClayborne: HIV came from monkeys \nBird flu came from birds\nSwine flu came from pigs\nSARS incl covid 19 came from eating animals o\xe2\x80\xa6',Covid
b'Antibodies and Vaccine\nSource: https://t.co/PJcuuovagi. https://t.co/XSLthUslE0',Covid
b'US advisers endorse single-shot COVID-19 vaccine from J&amp;J https://t.co/8Dko5Jo5Ph',Covid
b'@CitImmCanada We have submitted Web forms and we are getting same response everytime with no timeline being given d\xe2\x80\xa6 https://t.co/BLdwvVNlrP',Covid
b'@EZ_Lerner @SenhorRaposa @HolcombForIN - he has struck just the right balance during Covid-19. Check out our vaccin\xe2\x80\xa6 https://t.co/pE6WUdEnA8',Covid
b'RT @news_ntd: 2 U.S. #Navy warships operating in the Middle East have been struck by CCP virus outbreaks with both returning to port in Bah\xe2\x80\xa6',Covid
"b""The radio show host had called #BTS\xe2\x80\x99s version of #Coldplay's #FixYou a \xe2\x80\x9cblasphemy\xe2\x80\x9d and compared the band to COVID-1\xe2\x80\xa6 https://t.co/263NNlGFcj""",Covid
"b'RT @LauraLaneUPS: I am so proud to share that @UPS and The @UPS_Foundation are working with @Gavi, @Zipline and the Ghanian government to d\xe2\x80\xa6'",Covid
b'RT @AuthorityCity: Join this community conversation discussing the COVID-19 vaccine https://t.co/1bRTK3n1n6',Covid
"b'RT @MartinMaryska: In boost for COVID-19 battle, Pfizer vaccine found 94% effective in real world https://t.co/Jyo9JLY67n'",Covid
"b'ICYMI: Yesterday, the Department of Health reports 2,651 new cases of COVID-19, this month\xe2\x80\x99s highest recorded incre\xe2\x80\xa6 https://t.co/6a8rHgSsVu'",Covid
b'RT @HPPublicHealth: The Province announced earlier this afternoon that Huron &amp; Perth counties will transition to the Yellow-Protect level o\xe2\x80\xa6',Covid
b'Covid-19 Vaccine Tracker Updates: 2021-02-27\n\n\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91 3.67% +0.12 Brazil\n\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91 2.71% +0.29 Bulgaria\n\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x80\xa6 https://t.co/rX6dqcBO8d',Covid
"b""RT @fpjindia: #COVID19: Curfew imposed in #Maharashtra's #Yavatmal from February 27 to March 1 https://t.co/WzRZ0NtTeI""",Covid
b'COVID-19 Vaccine Training Modules https://t.co/aAxnotm9tA via @CDCgov',Covid
b'@GreenPlanetMag1 @wildthings666 @InfoMumbai @WeAreMumbai @TajinderBagga Hello GreenPlanetMag1 - All the resources l\xe2\x80\xa6 https://t.co/956nljAIBF',Covid
